mbid,nom,parentMbid,parentNom
fc736acd-9413-4b86-b8d4-47e9ce61d561,viking metal,f5b0242a-ede0-4929-9361-4eddeb0516b5,folk metal
9f7c0c5a-9a5e-4bbc-bf98-036d2d98bbe3,crossover thrash,cc4cf136-5690-4ee3-a62b-b172febfe322,thrash metal
d4df54b5-67b4-4fb7-8f73-79e71717a501,industrial metal,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
ffbc9907-c9be-4ace-876b-b7fd5b9d51f9,industrial rock,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
9a3ba843-1bdb-4bd9-a662-46a8396768ed,red dirt,905c1899-3027-4d29-8d9c-bbeef2c8628a,Southern rock
9a3ba843-1bdb-4bd9-a662-46a8396768ed,red dirt,f30d5ce4-559c-45c2-897c-089599ac9a83,outlaw country
2ab6c422-3a84-41d8-986b-52aa94ad7464,konnakol,5b8be5dd-44b1-4461-9266-cfed3e16f55c,Carnatic music
619c5945-6484-4a68-96e9-a48d4a4e1f73,deathgrind,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal
a2658d31-5ee4-4e8b-95de-caad82a41e9a,British blues,8164d906-055d-4ca8-9ab2-14204b301cc3,electric blues
6efd9fb2-ef41-4c60-a2d6-f9d5cebf1d96,V-pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
45eb1d9c-588c-4dc8-9394-a14b7c8f02bc,trip hop,cc38aba3-48ed-439a-83b9-f81a34a66598,downtempo
0e246476-8dc7-4806-9493-21a510a7d63d,Italo dance,e9a67960-9b49-4967-a1c9-c26360e9c612,Eurodance
b51565b2-b298-4f43-a775-e974e3ab063b,hard NRG,2afc2320-384f-43a4-a71e-1b763c485045,trance
5b8be5dd-44b1-4461-9266-cfed3e16f55c,Carnatic music,4a2f8fe1-477a-4dfd-9a40-41c59ca3c0d8,Indian classical music
489cf2f9-0edd-4fbc-aa05-ae248706cb3e,mandopop,b4cc27f0-6734-4f1e-b586-6eba7588f13f,C-pop
91748dd2-616c-4ba4-8178-90a08dfc3780,Christian country music,08289b42-7e41-4987-9263-c28bb4c59da0,gospel music
e5bce5b5-7b14-40fc-8af7-6b4e9b4bf8ed,shout,08289b42-7e41-4987-9263-c28bb4c59da0,gospel music
b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop,bab69b07-8bb9-4415-b666-c37609cef80b,club/dance music
b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop,e5bba957-8c91-496a-a675-c6d0c6b51c33,club/dance music
5348f256-ada2-4177-b16d-b0e07e96786f,Duranguense,c5c255f9-a93d-4940-9c17-223ac887958e,regional Mexican
f30d5ce4-559c-45c2-897c-089599ac9a83,outlaw country,b612bf3b-65fe-42d0-9a2f-1d90872ccaee,progressive country
4f5a0f77-941a-44d4-9f2a-583db87c33cb,gamelan siteran,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
0255f4d0-a363-4d82-aba1-edbf7545c711,gamelan sekaten,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
a1bb925b-131e-4b39-826b-73f3d0ce4ce4,gamelan salendro,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
93953be7-9dbf-48b2-bb3a-a09b94c5d97d,gamelan degung,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
6992b6b1-c275-4728-89b0-8aebab5b7d94,Zeuhl,e5abef91-49eb-491c-b0ce-c6dd4e1f2d19,avant-prog
0bfffa19-4e4a-4bf7-bf53-6ec44f0a2f8e,post-rock,65c97e89-b42b-45c2-a70e-0eca1b8f0ff7,experimental rock
3fddb093-2e8d-4cbd-85c5-2b5e7b0e5c43,neoclassical dark wave,c4a72fcd-e291-43c8-a546-9ce1764ff31b,dark wave
6c35a5cc-8d89-4ab3-9907-cea13960a847,sevillanas,c4a47240-a16d-4cd8-abd7-8f10a28e38c8,seguidilla
0238b41f-aa88-4217-ab81-2f910b641abf,coimbra fado,2fb0a213-28f9-4e67-bb02-3df6d396d2de,fado
ef1d11cc-e70f-4885-ad6c-103f060d33b2,Alpenrock,445dc48f-5233-4b4f-987f-867ff9ade836,folk rock
404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan,18df26c4-bcf6-4c91-8c62-8791c2fa1107,Southeast Asian classical music
d4df54b5-67b4-4fb7-8f73-79e71717a501,industrial metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
a1a7b40d-f6e6-48c1-a5fc-b15af73d7381,bluegrass music,037150a6-d83b-4307-908a-84201867186d,traditional country music
e195386e-6140-4b20-be18-4fbe4fd6ea5a,boogaloo,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
9cc9ea3b-e189-4def-9e47-86e9dc643eee,classic country,5f665615-7fb3-49d8-b541-62a7b239edbe,country music
fec14793-817e-4671-afbb-58c13f419c15,country and Irish,5f665615-7fb3-49d8-b541-62a7b239edbe,country music
9d552a08-e7c1-45e9-bd6a-7e9d3287623d,Czech tramping music,5f665615-7fb3-49d8-b541-62a7b239edbe,country music
fed27b98-6da1-4a15-b56a-6c1a92d4011a,free funk,f3c43ae8-839a-4523-b295-cfa4eba6c911,jazz-funk
3b5250e0-f88d-4232-8a05-fd2e3edab2c6,nocturne,5a0a2e9d-81cb-492a-b083-d152fc567912,character piece
dfb59d7b-c690-4de7-a189-efe944ab60db,Britcore,12b013ff-cf03-4fa0-8e1b-c9b7f5d27f90,hardcore hip-hop
f502ac86-d84e-4105-a455-c9df1199ef61,burger-highlife,a394e4ba-1fff-4fca-a2e8-30e789a8b6e8,highlife
b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance,2afc2320-384f-43a4-a71e-1b763c485045,trance
e68b88da-3a15-4475-ba63-f571016f37b7,drumline,28810f27-a1b7-4719-abce-368d6261385a,marching band music
8df1241b-2ba1-40b8-bb8f-2dc15ce6dc1e,mathcore,62f88295-0605-4ce8-958b-2e0063ece47e,metalcore
a82ff86c-52d2-42b9-8989-10001a0bb86d,medieval folk rock,445dc48f-5233-4b4f-987f-867ff9ade836,folk rock
4b63ad04-4035-487e-84a9-32de15c16fe3,bullerengue,7cd4173c-fef8-4e99-a527-98a25b6487c0,cumbia
fed27b98-6da1-4a15-b56a-6c1a92d4011a,free funk,8d901306-d4a3-436c-a1c3-75550e5b6eaf,avant-garde jazz
fbd4f954-6056-4d50-87c0-733519bd79fb,chap hop,a8ee2ad0-eadd-4082-9585-904def112c70,comedy hip-hop
5052f473-3358-44dd-b397-f2b68b9bca30,dangak,47791b14-968a-4f20-bd4d-3326b10d5b0f,Korean court music
2c109071-b1af-46c7-81f0-550271d18d17,hyangak,47791b14-968a-4f20-bd4d-3326b10d5b0f,Korean court music
57f979f1-cfe0-47da-ae62-4791c81f376a,gumbé,34d6235e-91cd-452f-95fb-2f8ce6508471,zouk
ad6d7f8d-2224-4708-8a00-0fdd838d4676,future garage,95c57cd7-7fb8-4405-ade1-775c2d27e54e,UK garage
5a63dc51-a5b1-445d-bb22-3f9ede756521,guoyue,6ed4e4d1-9a97-4e2c-b8df-083754f154f4,art music
e5bce5b5-7b14-40fc-8af7-6b4e9b4bf8ed,shout,00488539-6086-453e-a0e4-58be76ba6475,contemporary worship music
8c64d537-dc2b-4f5b-b691-e7edf39c2ba4,Celtic chant,34edc6ac-d431-4b36-be15-ecd17533e5e2,Celtic music
b7262a81-d143-49b0-9653-39308b4e6ba1,chutney soca,b251cd9a-990c-49f6-8da3-db3457aa2114,soca music
b7262a81-d143-49b0-9653-39308b4e6ba1,chutney soca,dc726e7d-7f0d-47e8-9172-c9311d7bd4a8,chutney music
13a4ac4a-8291-4a03-ab7b-311dec6457de,experimental hip-hop,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
f5ebef72-89dc-4c1e-a099-5917bf1abeb3,graphical sound,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
3ea5e230-c0e1-4c04-af91-2a4fb07b8afc,Neue Deutsche Welle,56407f9d-3398-4bf3-bbbd-ea372fa5adeb,new wave
aa5f0254-403e-496a-a388-c01abf62f39a,stoner rock,146ef761-5ad9-48b4-b0b3-483104f7da48,psychedelic rock
63d216d7-1a9a-4863-87f8-906541de801a,trancestep,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
c37edb66-6712-46e2-b5fd-c4d386cf844f,freestyle music,b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop
27f6e0f8-8d02-4f15-ac9f-45c5798978b7,neoclassical new-age music,6c76d9ec-0924-4fc9-bb22-91a695ca09d6,new age music
ba1b6ce0-b4e0-4c89-b472-37c969e9cdfb,Andean new age music,6c76d9ec-0924-4fc9-bb22-91a695ca09d6,new age music
429f3121-3a1f-462e-aa8d-3ac0f9b7691f,festejo,d7987fd0-82d3-4800-b4a7-da11e77f6b2c,música criolla
3dd62118-137d-4ec8-bf5e-694189e442ae,gamelan gender wayang,c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali
2535b30c-b079-4e7d-bd63-c288a479b702,gamelan gong gede,c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali
5614a6f5-614f-4c62-9bbf-6b5b56b02277,gamelan jegog,c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali
2698c645-a6ab-4e66-92f6-ebe7aeaf7ec6,gamelan semar pegulingan,c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali
944f7bc1-0b80-42d4-9bd0-5dd6af3a31ac,Gamelan selunding,c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali
b50bd8c6-c736-4b98-b68c-093c2d2e9352,grupera,c5c255f9-a93d-4940-9c17-223ac887958e,regional Mexican
6531f111-649c-4898-b461-c767bb191de7,cumbia amazónica,8174d410-97d7-4f27-8ca5-a714a5f1f1cf,Peruvian cumbia
c05828d7-9647-4eba-8f3a-b77a4b129453,hardbag,a6e22eba-5f6f-4042-befa-a6c881eec0e2,diva house
15224960-2109-4a22-bbc6-212d29244388,Sichuan opera,f369323a-f515-4aea-a3cf-2963f0a39c5e,Chinese opera
1f9c8654-33a5-4030-8fb8-f26ad9ad9874,kunqu,f369323a-f515-4aea-a3cf-2963f0a39c5e,Chinese opera
9e4c8b90-75d8-4dc9-a5a8-0d09285773dd,drumless hip hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
1177d5c3-7902-452c-9d2d-66bb06a307a3,ratchet music,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
f7156de7-0602-4f5c-ac72-284119e85dad,dungeon sound,1b50083b-1afa-4778-82c8-548b309af783,dubstep
cf8b9e6f-c025-44f9-b89c-2218ed2df9e4,rapso,b251cd9a-990c-49f6-8da3-db3457aa2114,soca music
91748dd2-616c-4ba4-8178-90a08dfc3780,Christian country music,037150a6-d83b-4307-908a-84201867186d,traditional country music
3ab617e2-a0b0-478d-9684-38b76869d5e5,cowboy poetry,15570d3c-756e-429e-ad67-653cb29ae886,poetry audio recording
5e48886e-fead-450d-8433-8e9f3e3ad3cf,Danmono,c9a21345-203f-4752-9fc9-a23b16e6fdc6,sokyoku
d12980f5-25d5-42f0-b801-c6255d9b1d62,dongjing,4e4c4eac-fb33-4d31-8797-26adc0da0341,Chinese classical music
7678f757-523b-4b7f-aee8-5f393eb5c8ed,filin,49fa872d-561c-4f8a-aea4-fbe7f67e1bd6,bolero
8f000b70-83c3-4c87-89dd-cb8f97e11e0c,gamelan surakarta,40fcf9c3-4dc0-48e4-9823-cb3abcf64e85,Javanese gamelan
c05828d7-9647-4eba-8f3a-b77a4b129453,hardbag,8f8cbcde-3948-4be5-8bf0-8073f13e4b60,Eurohouse
e947d579-4ed5-4234-89d9-3d2c09ed8ab7,microtonal classical music,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
640fb6e1-c2b9-40be-bbd0-4da3c4d4832c,organic house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
afadfd9d-e7f3-48cc-89b7-e73eb04bc395,popcorn music,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
36f3209d-503c-4126-a876-f1be01498458,vinahouse,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
e5145fb2-e796-462d-bd53-fff2feedc996,eletrofunk,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
c37edb66-6712-46e2-b5fd-c4d386cf844f,freestyle music,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
8eb583f1-4fd7-460c-8246-dcdccc0e3ef9,intelligent dance music,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
34d08b64-7426-42e1-959e-48af44352fcd,progressive folk,8d275a8d-154a-4bcb-8b5a-f56306ad4bcb,progressive music
75c5866f-0212-4c02-9650-de475dda157e,drone music,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
0caaa092-27c4-413e-841c-7c4deeec57a7,funk metal,eca476ac-d63b-431f-9347-c45f530dc15d,funk rock
d8602ee4-8947-4549-8853-345f753a2d26,Sarum chant,711668e0-53bd-4268-8db0-92cfdd255eda,Gregorian chant
2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
68b80b55-c919-4258-ac7a-55fb6c927ed9,sunshine pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
8fa73cb2-b708-4cbf-976d-7634fd426988,rigsar,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
2dce8aba-1657-4fef-a6af-55298c9f4aeb,pop ghazal,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
ba81d364-2b3d-4606-9d47-06edd1fdb33a,Orthodox pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
61d50e81-17bb-4b8b-ab36-7ae1759bc589,Hi-NRG,f6cd97fb-7c7c-483e-9f98-e5c0abe1b1b2,electro-disco
a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical music,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music
2b82a2c3-9a7f-445e-91e8-84e43aabf469,expressionist music,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music
77c0160b-8090-4493-b229-890addfee1df,avant-garde metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
6e105daf-c06d-431e-8e33-1b8da3e48f7e,art punk,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
9f1412ce-d501-4312-8336-37052f5d2ba9,acoustic Chicago blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
9322a638-95ba-467c-992d-d1e641e8ee9a,skiffle,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
34d08b64-7426-42e1-959e-48af44352fcd,progressive folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
cd6d8471-e702-4b94-b14f-cea2f8f39ada,unyago,544bbda6-7e3a-4018-9fca-d6f20348fa91,Ngoma music
794ff79a-994a-4ecf-96e9-b7aa510a215f,surf punk,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
c0fc336d-506d-443d-b335-32d81f416466,flamenco pop,961c6dad-8cf0-47ab-bc09-ccd011f9ef28,flamenco
2de61e9c-de1d-47c8-999d-5b44c0cfeca1,country pop,5f665615-7fb3-49d8-b541-62a7b239edbe,country music
7494f032-cd4f-46af-8fb6-ebd7133b48f6,Jamaican ska,65877068-2116-4af6-89a2-838179a7e103,ska
f976d48b-965e-4fe9-aaa6-105aab988c7c,blackened death metal,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
5af9759a-49d7-4027-821e-c854cbe1cc53,Latin funk,fe4ba6a1-9873-4fd0-a12b-a70c81818514,funk
75858cef-eb30-4787-b524-3e04a41698cc,cyberpunk music,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
72fc5ddb-2c22-4f87-9511-fd16a7813f5c,HexD,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
52a8ce12-2dcf-4317-b8c8-c9d66895f630,epic collage,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
ec039eb4-e175-44af-82ed-f152349eca35,tech trance,2afc2320-384f-43a4-a71e-1b763c485045,trance
302123f6-aaa4-4dd1-91aa-aeb622536329,big room trance,2afc2320-384f-43a4-a71e-1b763c485045,trance
7fc914c1-a44e-43fd-ace8-63a2c6550057,melodic techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
ee4c47d7-4afe-4410-ab3e-0100a204ec23,jam band music,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
53590d7d-d8a8-445d-93e7-090f61412fc8,zolo,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
40b6dfd1-5e55-426a-9d54-cbaea7dc8d0f,burning spirits,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
d2ad44ce-1a19-4a69-a5f1-d06f83eccb99,downtempo deathcore,62f88295-0605-4ce8-958b-2e0063ece47e,metalcore
5ac64352-db68-4fc2-9f4a-c434349657d3,British folk rock,445dc48f-5233-4b4f-987f-867ff9ade836,folk rock
5f2ae224-81de-4dfa-82ec-672c321c4e58,traditional doom metal,db815815-60fe-44a3-9859-2232df479dc9,doom metal
b48ff5e2-b1da-4938-ad94-8411171d5170,digicore,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
111303a5-ca25-47ea-aaef-3ca9ac6fb77f,rock andino,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
1208a8e7-e5bd-4891-9f81-9a9fdfceeb39,noise pop,ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7,indie rock
0ef9454d-94fa-416d-97b8-b7864c3e0ed7,indie surf,ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7,indie rock
fd5bea65-15ef-44c4-83fb-ba15013b3596,garage punk,b7bb11c3-bb83-4047-af65-1e8aba89039f,garage rock
1fb25dfa-0c71-4ecb-9ae8-560474d9413b,freakbeat,b7bb11c3-bb83-4047-af65-1e8aba89039f,garage rock
6f411023-a59f-4546-b8a3-ae8127911cec,coldwave,56407f9d-3398-4bf3-bbbd-ea372fa5adeb,new wave
0ef9454d-94fa-416d-97b8-b7864c3e0ed7,indie surf,6a325db6-8c10-44e1-b17a-b7c8dda50546,surf music
d81d7bb2-3f51-4004-a03e-6d2be0338543,arabesque rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
a5b58e91-7764-4aa5-9609-4ce61cd0ddfd,footwork jungle,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
afadfd9d-e7f3-48cc-89b7-e73eb04bc395,popcorn music,b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop
c372342c-dfc3-497b-9a99-163c02215de1,township bubblegum,b739a895-85ed-4ad3-8717-4e9ef5387dd8,dance-pop
3a50f3eb-f0fd-49e2-b51c-e79df3e025c1,festival progressive house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
bcb59664-ce5c-4105-8617-7cd7edee87c1,g-house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
9ae2e708-136a-4954-8ec0-9ba13eae5e35,bubbling house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
d5c8b95a-fcf6-4c1d-b98c-a7cb4efb494f,jackin' house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
997baf8b-203b-4567-a475-1c1fe348d206,glitch pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
bd728f00-d740-463c-a420-4f05917beb79,deathstep,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep
6352a404-ef81-4b5a-afad-299606027903,colour bass,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep
c0fc336d-506d-443d-b335-32d81f416466,flamenco pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
1954b2c1-2a6c-4d3c-8256-ae0343c1b7ba,dubstyle,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle
e967b751-d919-445d-93f7-2902168cbe31,early hardstyle,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle
e628eb45-1490-4800-ae13-9ab66aaca4cb,movimiento alterado,54008cd9-7725-482b-a2ed-1d31a0d54517,narcocorrido
09abb62f-526c-408f-bfbb-6793eb1864bb,Celtic metal,f5b0242a-ede0-4929-9361-4eddeb0516b5,folk metal
f976d48b-965e-4fe9-aaa6-105aab988c7c,blackened death metal,eacfa027-2fad-413f-a2f1-80fa43674f0b,death metal
03ea79fb-02a5-46e3-914b-49ca5dd67a86,crunkcore,aec382b7-b635-470c-9051-2f84e0b5ea1e,post-hardcore
bbf605e6-d7c2-443d-8166-e160178022c8,shatta,6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall
c979d6c8-fa9e-47c3-86d6-754a7f89ea18,Merseybeat,decc967b-5b70-453b-9107-0b4e7a00505f,beat music
1fb25dfa-0c71-4ecb-9ae8-560474d9413b,freakbeat,decc967b-5b70-453b-9107-0b4e7a00505f,beat music
2bb22fbe-860f-4101-814e-e0c1346585fc,Nederbeat,decc967b-5b70-453b-9107-0b4e7a00505f,beat music
145cca52-3c7f-463c-bcd4-b7a5d031e0d7,US power metal,a6719055-99c4-47eb-beaa-71081f2376f9,heavy metal music
1e661112-612a-487a-a3de-180816200eab,onkyokei,6a1ba2f9-1e5b-446f-9ffa-c0b0963aa08f,free improvisation
45cac621-cb2d-49a9-90b8-0472b8fbd864,UK hardcore,bd477a3e-9235-4597-9ce5-3caa994baef7,happy hardcore
11c85378-c3d2-4f21-a189-56fac6e3de24,space rock revival,532dcf83-5641-446d-b007-51292b401650,space rock
081b044a-5924-4307-8ba1-943f92a0f6e2,maloya élektrik,4c1cfd87-002d-49de-8e88-0f3cbcc090fe,maloya
f2e920a2-a2b4-4688-b9c4-913224e9f140,slacker rock,ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7,indie rock
1523fb0d-3603-485b-b126-94b8718dcb3a,cubaton,bb14fb18-af6b-4547-9130-47fc4b208f48,reggaeton
8cfe3e23-f64c-4523-ab2a-186bf0dcd12e,hardgroove techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
fb38e44e-d73c-42d2-b070-4fd1ca1618a0,Latin disco,a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco
166be36f-febb-4523-a005-1fb3603bd3f6,symphonic prog,ae9b8279-3959-48d8-8a88-741a7f6d4a48,progressive rock
b76ee78d-ec97-49e9-8ea6-cfc46ecc3b23,surf rock,6a325db6-8c10-44e1-b17a-b7c8dda50546,surf music
794ff79a-994a-4ecf-96e9-b7aa510a215f,surf punk,6a325db6-8c10-44e1-b17a-b7c8dda50546,surf music
be5b703a-2544-4df4-b5d9-1c5c3a8d8edb,euphoric hardstyle,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle
60cbcb55-852b-4329-9392-30a697802b71,fidget house,05247982-e44f-4c58-96f8-a5453be69f5f,electro house
81c66c55-2790-4dfb-9954-d8b07477700e,Florida breaks,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
c755b4da-de34-4d64-909a-9447833315ce,acid breaks,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
dacdaae8-eb43-4f0a-8c77-b284196a3be0,West Coast breaks,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
11c85378-c3d2-4f21-a189-56fac6e3de24,space rock revival,cd99451c-f6d5-47c7-8d49-6c08b51e61aa,neo-psychedelia
fc00175b-2be9-4d73-ba91-27b3ca827223,Afro-funk,fe4ba6a1-9873-4fd0-a12b-a70c81818514,funk
43b2b269-c235-4c9e-997f-d86aeebf5929,black 'n' roll,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
cf9daa9d-74e2-4eff-b0eb-7269bbca6501,broken beat,53a3cea3-17af-4421-a07a-5824b540aeb5,electronica
cc2327cf-88a3-476b-950c-296c382eabd9,ambient house,7232e5df-8466-421f-ad5a-ce2048e5522d,chill-out music
3ead7360-888d-4858-aa03-4a1885c5dc61,Burmese stereo,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
6f411023-a59f-4546-b8a3-ae8127911cec,coldwave,f6d8cadd-6a5e-4ec9-9c2b-996b5332a639,post-punk
050ec099-b9b5-4f5d-82fa-2238a8c9c650,progressive psytrance,b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance
9e70bec0-18b3-4bcd-b96c-1a607661f3b8,dark psytrance,b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance
f60ce167-04a0-4b17-ba82-57e481c5e858,suomisaundi,b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance
80a85e62-8500-4b02-a5e1-1741b66e8536,forest psytrance,b3cccf71-e843-4546-87fa-728055ba3147,psychedelic trance
c37219bd-6d4d-464a-accb-fe70c767dcb7,halftime,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
5af8f19f-ea20-44cb-b6a3-05d5ed8b19a9,dancefloor drum and bass,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
cf9daa9d-74e2-4eff-b0eb-7269bbca6501,broken beat,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
5ab05a08-86cd-4461-9a9c-e5ef37ef0ea5,manyao,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
cbea6078-eff4-42e9-ad94-8a1a049ca5c5,dark disco,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
a3e44ca3-7e7c-48fb-bd92-965fe144aabc,mashcore,8aad8a03-be38-48e4-aa43-5ca0f826c569,breakcore
5ab05a08-86cd-4461-9a9c-e5ef37ef0ea5,manyao,0e246476-8dc7-4806-9493-21a510a7d63d,Italo dance
f89fe81d-acc4-4b34-ab75-6b8d15d60209,techno bass,60f00d05-df4d-496e-8f5a-c45c03a56ad4,electro
d58c4439-f191-4344-80b9-f8887db4485f,bubbling,6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall
69fa8b68-60d8-4c56-8fee-447173a21523,semi-trot,7ac6f9bd-a7f3-4e50-97ae-d8028079f546,trot
7025a3b9-0f54-47dd-b310-f89cb7b7181e,flex dance music,6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall
a0b5aaea-8535-4869-a6be-5dd57c9eaadc,uptempo hardcore,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore
6b3a407b-eb18-4070-88e2-5d3748683631,sass,aec382b7-b635-470c-9051-2f84e0b5ea1e,post-hardcore
69fa8b68-60d8-4c56-8fee-447173a21523,semi-trot,b74b3b6c-0700-46b1-aa55-1f2869a3bd1a,K-pop
f89fe81d-acc4-4b34-ab75-6b8d15d60209,techno bass,432290bd-f667-4871-9fdc-127996f3ad93,Miami bass
23b490c7-69f9-418c-8e63-32f1a683dcf1,cinematic classical,a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical music
ddfcd69c-d363-41ca-93e9-2dc09280a369,breakbeat kota,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
5d86d992-3444-4528-a385-a0fdb34ff093,cocktail nation,ca06817d-8622-4120-b49d-96921c8bb767,easy listening
465ac90e-f566-4987-a4b3-8f007a0a1605,samba soul,e52cb48b-1d55-447f-82e2-9b9098591ded,samba rock
cd1ad933-1ca9-4de4-a60d-ad5fe143c827,UK street soul,4bb4043a-0ee5-4b84-93fa-6ba4567a6ba0,contemporary R&B
03ea79fb-02a5-46e3-914b-49ca5dd67a86,crunkcore,44c375ed-1041-4aa7-a2a0-05fb28135da3,crunk
2c07a4f6-e74d-49c6-8062-4b2d40a09c02,Volkstümliche Musik,7edde935-8094-409e-ba33-34779b4668f8,schlager music
